Jugador,Seleccion,Posicion,Edad,Edad_FBref,Altura,Temporada,Tipo_Lesion,Desde,Hasta,Dias_Baja,Partidos_Perdidos,prior_injuries,prior_days_out,days_since_last_injury,will_be_injured_next_6months,Country,#,Pos,Club,Birth Place,Birth Date,Age,League,Birth Country,MarketValue_EUR,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Playing Time_Mn/MP,Playing Time_Min%,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,GK_Playing Time_Starts,GK_Playing Time_Min,GK_Playing Time_90s,GK_Performance_GA,GK_Performance_GA90,GK_Performance_SoTA,GK_Performance_Saves,GK_Performance_Save%,GK_Performance_W,GK_Performance_D,GK_Performance_L,GK_Performance_CS,GK_Performance_CS%,GK_Penalty Kicks_PKatt,GK_Penalty Kicks_PKA,GK_Penalty Kicks_PKsv,GK_Penalty Kicks_PKm,GK_Penalty Kicks_Save%,MP_allcomps,Playing Time_Starts_allcomps,Playing Time_Min_allcomps,Playing Time_90s_allcomps,Performance_Gls_allcomps,Performance_Ast_allcomps,Performance_G+A_allcomps,Performance_G-PK_allcomps,Performance_PK_allcomps,Performance_PKatt_allcomps,Performance_CrdY_allcomps,Performance_CrdR_allcomps,Per 90 Minutes_Gls_allcomps,Per 90 Minutes_Ast_allcomps,Per 90 Minutes_G+A_allcomps,Per 90 Minutes_G-PK_allcomps,Per 90 Minutes_G+A-PK_allcomps,90s_allcomps,Standard_Gls_allcomps,Standard_Sh_allcomps,Standard_SoT_allcomps,Standard_SoT%_allcomps,Standard_Sh/90_allcomps,Standard_SoT/90_allcomps,Standard_G/Sh_allcomps,Standard_G/SoT_allcomps,Standard_PK_allcomps,Standard_PKatt_allcomps,Performance_2CrdY_allcomps,Performance_Fls_allcomps,Performance_Fld_allcomps,Performance_Off_allcomps,Performance_Crs_allcomps,Performance_Int_allcomps,Performance_TklW_allcomps,Performance_PKwon_allcomps,Performance_PKcon_allcomps,Performance_OG_allcomps,Playing Time_Mn/MP_allcomps,Playing Time_Min%_allcomps,Starts_allcomps,Starts_Mn/Start_allcomps,Starts_Compl_allcomps,Subs_allcomps,Subs_Mn/Sub_allcomps,Subs_unSub_allcomps,Team Success_PPM_allcomps,Team Success_onG_allcomps,Team Success_onGA_allcomps,Team Success_+/-_allcomps,Team Success_+/-90_allcomps,Team Success_On-Off_allcomps,Performance_GA_allcomps,Performance_GA90_allcomps,Performance_SoTA_allcomps,Performance_Saves_allcomps,Performance_Save%_allcomps,Performance_W_allcomps,Performance_D_allcomps,Performance_L_allcomps,Performance_CS_allcomps,Performance_CS%_allcomps,Penalty Kicks_PKatt_allcomps,Penalty Kicks_PKA_allcomps,Penalty Kicks_PKsv_allcomps,Penalty Kicks_PKm_allcomps,Penalty Kicks_Save%_allcomps,injury_count_last_12m,total_days_out_last_12m,avg_recovery_time,is_recurrent,months_since_last_injury,injury_frequency,injury_severity_score
Omar Alderete,Paraguay,DF,,29-167,1.9,21/22,Corona Virus,2021-12-11,2021-12-22,12.0,3.0,2,12.0,369.0,1,Paraguay,3.0,DF,Sunderland,"Asunción, Paraguay",1996-12-26,29.4572,1.eng,Paraguay,13000000.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,-3.0,-3.0,,,,,,,,,,,,,,,,,,,,36.0,36.0,90.0,8.3,4.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0675,0.0,0.0675,0.0675,0.0675,8.3,4.0,22.0,8.0,36.4,0.5266666666666667,0.1933333333333333,0.36,1.0,0.0,0.0,0.0,28.0,18.0,0.0,2.0,16.0,18.0,0.0,0.0,0.0,324.0,80.55,36.0,324.0,30.0,0.0,0.0,6.0,1.41,34.0,24.0,2.5,-0.3325,-0.0999999999999999,,,,,,,,,,,,,,,,1.0,12.0,6.0,False,12.12220762155059,0.9029666254635352,1
Omar Alderete,Paraguay,DF,,29-167,1.9,21/22,Adductor Injury,2022-01-22,2022-02-06,16.0,3.0,3,24.0,31.0,0,Paraguay,3.0,DF,Sunderland,"Asunción, Paraguay",1996-12-26,29.4572,1.eng,Paraguay,13000000.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,-3.0,-3.0,,,,,,,,,,,,,,,,,,,,36.0,36.0,90.0,8.3,4.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0675,0.0,0.0675,0.0675,0.0675,8.3,4.0,22.0,8.0,36.4,0.5266666666666667,0.1933333333333333,0.36,1.0,0.0,0.0,0.0,28.0,18.0,0.0,2.0,16.0,18.0,0.0,0.0,0.0,324.0,80.55,36.0,324.0,30.0,0.0,0.0,6.0,1.41,34.0,24.0,2.5,-0.3325,-0.0999999999999999,,,,,,,,,,,,,,,,2.0,28.0,8.0,False,1.0183968462549278,1.287602820211516,3
Omar Alderete,Paraguay,DF,,29-167,1.9,22/23,Pubalgia,2022-08-20,2022-09-27,39.0,7.0,4,40.0,195.0,0,Paraguay,3.0,DF,Sunderland,"Asunción, Paraguay",1996-12-26,29.4572,1.eng,Paraguay,13000000.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,-3.0,-3.0,,,,,,,,,,,,,,,,,,,,36.0,36.0,90.0,8.3,4.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0675,0.0,0.0675,0.0675,0.0675,8.3,4.0,22.0,8.0,36.4,0.5266666666666667,0.1933333333333333,0.36,1.0,0.0,0.0,0.0,28.0,18.0,0.0,2.0,16.0,18.0,0.0,0.0,0.0,324.0,80.55,36.0,324.0,30.0,0.0,0.0,6.0,1.41,34.0,24.0,2.5,-0.3325,-0.0999999999999999,,,,,,,,,,,,,,,,3.0,67.0,10.0,False,6.40604467805519,1.3770028275212065,2
Omar Alderete,Paraguay,DF,,29-167,1.9,24/25,Knee Problems,2024-09-12,2024-09-15,4.0,1.0,5,79.0,716.0,1,Paraguay,3.0,DF,Sunderland,"Asunción, Paraguay",1996-12-26,29.4572,1.eng,Paraguay,13000000.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,-3.0,-3.0,,,,,,,,,,,,,,,,,,,,36.0,36.0,90.0,8.3,4.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0675,0.0,0.0675,0.0675,0.0675,8.3,4.0,22.0,8.0,36.4,0.5266666666666667,0.1933333333333333,0.36,1.0,0.0,0.0,0.0,28.0,18.0,0.0,2.0,16.0,18.0,0.0,0.0,0.0,324.0,80.55,36.0,324.0,30.0,0.0,0.0,6.0,1.41,34.0,24.0,2.5,-0.3325,-0.0999999999999999,,,,,,,,,,,,,,,,1.0,4.0,15.8,False,23.52168199737188,1.006198347107438,3
Omar Alderete,Paraguay,DF,,29-167,1.9,24/25,Hip Problems,2025-02-24,2025-03-05,10.0,1.0,6,83.0,162.0,0,Paraguay,3.0,DF,Sunderland,"Asunción, Paraguay",1996-12-26,29.4572,1.eng,Paraguay,13000000.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,-3.0,-3.0,,,,,,,,,,,,,,,,,,,,36.0,36.0,90.0,8.3,4.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0675,0.0,0.0675,0.0675,0.0675,8.3,4.0,22.0,8.0,36.4,0.5266666666666667,0.1933333333333333,0.36,1.0,0.0,0.0,0.0,28.0,18.0,0.0,2.0,16.0,18.0,0.0,0.0,0.0,324.0,80.55,36.0,324.0,30.0,0.0,0.0,6.0,1.41,34.0,24.0,2.5,-0.3325,-0.0999999999999999,,,,,,,,,,,,,,,,2.0,14.0,13.833333333333334,False,5.321944809461235,1.106818181818182,2
Omar Alderete,Paraguay,DF,,29-167,1.9,25/26,Head Injury,2025-10-24,2025-11-17,25.0,3.0,7,93.0,233.0,0,Paraguay,3.0,DF,Sunderland,"Asunción, Paraguay",1996-12-26,29.4572,1.eng,Paraguay,13000000.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,-3.0,-3.0,,,,,,,,,,,,,,,,,,,,36.0,36.0,90.0,8.3,4.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0675,0.0,0.0675,0.0675,0.0675,8.3,4.0,22.0,8.0,36.4,0.5266666666666667,0.1933333333333333,0.36,1.0,0.0,0.0,0.0,28.0,18.0,0.0,2.0,16.0,18.0,0.0,0.0,0.0,324.0,80.55,36.0,324.0,30.0,0.0,0.0,6.0,1.41,34.0,24.0,2.5,-0.3325,-0.0999999999999999,,,,,,,,,,,,,,,,2.0,35.0,13.285714285714286,False,7.654402102496714,1.1506525652565256,2
Omar Marmoush,Egypt,"FW,MF",,27-124,1.83,21/22,Foot Injury,2021-10-21,2021-11-23,34.0,7.0,0,0.0,,1,Egypt,22.0,"FW,MF",Manchester City,"Cairo, Egypt",1999-02-07,27.3395,1.eng,Egypt,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,18.0,339.0,4.733333333333333,4.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.2833333333333334,0.0,0.2833333333333334,0.1466666666666666,0.1466666666666666,4.733333333333333,4.0,0.0,0.0,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,56.76666666666667,18.0,208.0,0.0,2.0,24.0,0.0,2.24,32.0,4.0,9.333333333333334,1.95,1.14,,,,,,,,,,,,,,,,1.0,34.0,0.0,False,,0.0,2
Omar Marmoush,Egypt,"FW,MF",,27-124,1.83,21/22,Corona Virus,2022-02-11,2022-02-16,6.0,1.0,1,34.0,80.0,1,Egypt,22.0,"FW,MF",Manchester City,"Cairo, Egypt",1999-02-07,27.3395,1.eng,Egypt,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,18.0,339.0,4.733333333333333,4.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.2833333333333334,0.0,0.2833333333333334,0.1466666666666666,0.1466666666666666,4.733333333333333,4.0,0.0,0.0,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,56.76666666666667,18.0,208.0,0.0,2.0,24.0,0.0,2.24,32.0,4.0,9.333333333333334,1.95,1.14,,,,,,,,,,,,,,,,2.0,40.0,34.0,False,2.628120893561104,3.232300884955752,1
Omar Marmoush,Egypt,"FW,MF",,27-124,1.83,21/22,Muscular Problems,2022-04-23,2022-04-28,6.0,1.0,2,40.0,66.0,0,Egypt,22.0,"FW,MF",Manchester City,"Cairo, Egypt",1999-02-07,27.3395,1.eng,Egypt,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,18.0,339.0,4.733333333333333,4.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.2833333333333334,0.0,0.2833333333333334,0.1466666666666666,0.1466666666666666,4.733333333333333,4.0,0.0,0.0,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,56.76666666666667,18.0,208.0,0.0,2.0,24.0,0.0,2.24,32.0,4.0,9.333333333333334,1.95,1.14,,,,,,,,,,,,,,,,3.0,46.0,20.0,False,2.1681997371879107,3.970108695652174,2
Omar Marmoush,Egypt,"FW,MF",,27-124,1.83,23/24,Ill,2023-12-12,2023-12-16,5.0,1.0,3,46.0,593.0,1,Egypt,22.0,"FW,MF",Manchester City,"Cairo, Egypt",1999-02-07,27.3395,1.eng,Egypt,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,18.0,339.0,4.733333333333333,4.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.2833333333333334,0.0,0.2833333333333334,0.1466666666666666,0.1466666666666666,4.733333333333333,4.0,0.0,0.0,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,56.76666666666667,18.0,208.0,0.0,2.0,24.0,0.0,2.24,32.0,4.0,9.333333333333334,1.95,1.14,,,,,,,,,,,,,,,,1.0,5.0,15.333333333333334,False,19.48094612352168,1.4012148337595909,1
Omar Marmoush,Egypt,"FW,MF",,27-124,1.83,23/24,Ill,2024-01-29,2024-02-08,11.0,1.0,4,51.0,44.0,0,Egypt,22.0,"FW,MF",Manchester City,"Cairo, Egypt",1999-02-07,27.3395,1.eng,Egypt,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,18.0,339.0,4.733333333333333,4.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.2833333333333334,0.0,0.2833333333333334,0.1466666666666666,0.1466666666666666,4.733333333333333,4.0,0.0,0.0,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,56.76666666666667,18.0,208.0,0.0,2.0,24.0,0.0,2.24,32.0,4.0,9.333333333333334,1.95,1.14,,,,,,,,,,,,,,,,2.0,16.0,12.75,True,1.445466491458607,1.760240963855422,1
Omar Marmoush,Egypt,"FW,MF",,27-124,1.83,24/25,Rest,2024-11-15,2024-11-15,1.0,,5,62.0,281.0,0,Egypt,22.0,"FW,MF",Manchester City,"Cairo, Egypt",1999-02-07,27.3395,1.eng,Egypt,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,18.0,339.0,4.733333333333333,4.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.2833333333333334,0.0,0.2833333333333334,0.1466666666666666,0.1466666666666666,4.733333333333333,4.0,0.0,0.0,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,56.76666666666667,18.0,208.0,0.0,2.0,24.0,0.0,2.24,32.0,4.0,9.333333333333334,1.95,1.14,,,,,,,,,,,,,,,,3.0,17.0,12.4,False,9.231274638633376,1.6291257805530777,1
Omar Marmoush,Egypt,"FW,MF",,27-124,1.83,25/26,Knee Injury,2025-09-10,2025-10-13,34.0,9.0,6,63.0,299.0,0,Egypt,22.0,"FW,MF",Manchester City,"Cairo, Egypt",1999-02-07,27.3395,1.eng,Egypt,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,18.0,339.0,4.733333333333333,4.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.2833333333333334,0.0,0.2833333333333334,0.1466666666666666,0.1466666666666666,4.733333333333333,4.0,0.0,0.0,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,56.76666666666667,18.0,208.0,0.0,2.0,24.0,0.0,2.24,32.0,4.0,9.333333333333334,1.95,1.14,,,,,,,,,,,,,,,,2.0,35.0,10.5,False,9.822601839684625,1.5433098591549297,3
Omar Rekik,Tunisia,DF,,24-173,1.88,22/23,Muscle Injury,2022-10-16,2022-11-08,24.0,4.0,0,0.0,,1,Tunisia,4.0,DF,NK Maribor,"Gemeente Helmond, Netherlands",2001-12-20,24.4736,1.si,Netherlands,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,75.0,6.0,180.0,6.0,0.0,0.0,2.0,0.33,0.0,12.0,-6.0,-2.0,-3.0,,,,,,,,,,,,,,,,1.0,24.0,0.0,False,,0.0,3
Omar Rekik,Tunisia,DF,,24-173,1.88,22/23,Unknown Injury,2022-12-15,2022-12-27,13.0,,1,24.0,37.0,0,Tunisia,4.0,DF,NK Maribor,"Gemeente Helmond, Netherlands",2001-12-20,24.4736,1.si,Netherlands,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,75.0,6.0,180.0,6.0,0.0,0.0,2.0,0.33,0.0,12.0,-6.0,-2.0,-3.0,,,,,,,,,,,,,,,,2.0,37.0,24.0,False,1.2155059132720103,6.0875,2
Orbelín Pineda,Mexico,"FW,MF",,30-079,1.69,18/19,Knee Bruise,2018-09-10,2018-09-26,17.0,3.0,0,0.0,,0,Mexico,17.0,"FW,MF",AEK Athens,"Coyuca de Catalán, Estado de Guerrero, Mexico",1996-03-24,30.2163,1.gr,Mexico,7000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,26.75,4.0,114.0,0.0,2.0,36.0,6.0,2.33,6.0,2.0,2.0,1.37,-0.04,,,,,,,,,,,,,,,,1.0,17.0,0.0,False,,0.0,3
Orbelín Pineda,Mexico,"FW,MF",,30-079,1.69,24/25,Virus,2024-07-30,2024-08-02,4.0,1.0,1,17.0,2134.0,0,Mexico,17.0,"FW,MF",AEK Athens,"Coyuca de Catalán, Estado de Guerrero, Mexico",1996-03-24,30.2163,1.gr,Mexico,7000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,26.75,4.0,114.0,0.0,2.0,36.0,6.0,2.33,6.0,2.0,2.0,1.37,-0.04,,,,,,,,,,,,,,,,1.0,4.0,17.0,False,70.10512483574244,0.1698837209302325,1
Orkun Kökçü,Türkiye,MF,,25-164,1.75,19/20,Minor Knock,2020-01-31,2020-02-02,3.0,1.0,0,0.0,,0,Türkiye,6.0,MF,Beşiktaş,"Haarlem, Netherlands",2000-12-29,25.449,1.tr,Netherlands,25000000.0,1.0,1.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,61.0,67.8,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.48,1.63,,,,,,,,,,,,,,,,,,,20.0,12.0,61.0,3.075,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.235,0.2025,0.4375,0.235,0.4375,3.075,2.0,16.0,6.0,26.8,1.606666666666667,0.4466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,32.0,8.0,10.0,0.0,0.0,0.0,227.0,60.1,12.0,283.0,6.0,8.0,52.0,2.0,1.8725,28.0,14.0,3.5,0.8049999999999999,0.57,,,,,,,,,,,,,,,,1.0,3.0,0.0,False,,0.0,1
Orkun Kökçü,Türkiye,MF,,25-164,1.75,20/21,Bruise On Ankle,2020-11-11,2020-11-19,9.0,2.0,1,3.0,283.0,1,Türkiye,6.0,MF,Beşiktaş,"Haarlem, Netherlands",2000-12-29,25.449,1.tr,Netherlands,25000000.0,1.0,1.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,61.0,67.8,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.48,1.63,,,,,,,,,,,,,,,,,,,20.0,12.0,61.0,3.075,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.235,0.2025,0.4375,0.235,0.4375,3.075,2.0,16.0,6.0,26.8,1.606666666666667,0.4466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,32.0,8.0,10.0,0.0,0.0,0.0,227.0,60.1,12.0,283.0,6.0,8.0,52.0,2.0,1.8725,28.0,14.0,3.5,0.8049999999999999,0.57,,,,,,,,,,,,,,,,2.0,12.0,3.0,False,9.296977660972404,1.2815789473684212,3
Orkun Kökçü,Türkiye,MF,,25-164,1.75,20/21,Ankle Injury,2020-12-17,2021-01-15,30.0,4.0,2,12.0,28.0,1,Türkiye,6.0,MF,Beşiktaş,"Haarlem, Netherlands",2000-12-29,25.449,1.tr,Netherlands,25000000.0,1.0,1.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,61.0,67.8,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.48,1.63,,,,,,,,,,,,,,,,,,,20.0,12.0,61.0,3.075,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.235,0.2025,0.4375,0.235,0.4375,3.075,2.0,16.0,6.0,26.8,1.606666666666667,0.4466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,32.0,8.0,10.0,0.0,0.0,0.0,227.0,60.1,12.0,283.0,6.0,8.0,52.0,2.0,1.8725,28.0,14.0,3.5,0.8049999999999999,0.57,,,,,,,,,,,,,,,,3.0,42.0,6.0,False,0.9198423127463864,2.2757009345794392,3
Orkun Kökçü,Türkiye,MF,,25-164,1.75,20/21,Ankle Injury,2021-01-22,2021-02-08,18.0,3.0,3,42.0,7.0,1,Türkiye,6.0,MF,Beşiktaş,"Haarlem, Netherlands",2000-12-29,25.449,1.tr,Netherlands,25000000.0,1.0,1.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,61.0,67.8,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.48,1.63,,,,,,,,,,,,,,,,,,,20.0,12.0,61.0,3.075,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.235,0.2025,0.4375,0.235,0.4375,3.075,2.0,16.0,6.0,26.8,1.606666666666667,0.4466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,32.0,8.0,10.0,0.0,0.0,0.0,227.0,60.1,12.0,283.0,6.0,8.0,52.0,2.0,1.8725,28.0,14.0,3.5,0.8049999999999999,0.57,,,,,,,,,,,,,,,,4.0,60.0,14.0,True,0.2299605781865965,3.0693277310924367,3
