Jugador,Seleccion,Posicion,Edad,Edad_FBref,Altura,Temporada,Tipo_Lesion,Desde,Hasta,Dias_Baja,Partidos_Perdidos,prior_injuries,prior_days_out,days_since_last_injury,will_be_injured_next_6months,Country,#,Player,Pos,Club,Birth Place,Birth Date,Age,League,Birth Country,MarketValue_EUR,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Playing Time_Mn/MP,Playing Time_Min%,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,GK_Playing Time_Starts,GK_Playing Time_Min,GK_Playing Time_90s,GK_Performance_GA,GK_Performance_GA90,GK_Performance_SoTA,GK_Performance_Saves,GK_Performance_Save%,GK_Performance_W,GK_Performance_D,GK_Performance_L,GK_Performance_CS,GK_Performance_CS%,GK_Penalty Kicks_PKatt,GK_Penalty Kicks_PKA,GK_Penalty Kicks_PKsv,GK_Penalty Kicks_PKm,GK_Penalty Kicks_Save%,MP_allcomps,Playing Time_Starts_allcomps,Playing Time_Min_allcomps,Playing Time_90s_allcomps,Performance_Gls_allcomps,Performance_Ast_allcomps,Performance_G+A_allcomps,Performance_G-PK_allcomps,Performance_PK_allcomps,Performance_PKatt_allcomps,Performance_CrdY_allcomps,Performance_CrdR_allcomps,Per 90 Minutes_Gls_allcomps,Per 90 Minutes_Ast_allcomps,Per 90 Minutes_G+A_allcomps,Per 90 Minutes_G-PK_allcomps,Per 90 Minutes_G+A-PK_allcomps,90s_allcomps,Standard_Gls_allcomps,Standard_Sh_allcomps,Standard_SoT_allcomps,Standard_SoT%_allcomps,Standard_Sh/90_allcomps,Standard_SoT/90_allcomps,Standard_G/Sh_allcomps,Standard_G/SoT_allcomps,Standard_PK_allcomps,Standard_PKatt_allcomps,Performance_2CrdY_allcomps,Performance_Fls_allcomps,Performance_Fld_allcomps,Performance_Off_allcomps,Performance_Crs_allcomps,Performance_Int_allcomps,Performance_TklW_allcomps,Performance_PKwon_allcomps,Performance_PKcon_allcomps,Performance_OG_allcomps,Playing Time_Mn/MP_allcomps,Playing Time_Min%_allcomps,Starts_allcomps,Starts_Mn/Start_allcomps,Starts_Compl_allcomps,Subs_allcomps,Subs_Mn/Sub_allcomps,Subs_unSub_allcomps,Team Success_PPM_allcomps,Team Success_onG_allcomps,Team Success_onGA_allcomps,Team Success_+/-_allcomps,Team Success_+/-90_allcomps,Team Success_On-Off_allcomps,Performance_GA_allcomps,Performance_GA90_allcomps,Performance_SoTA_allcomps,Performance_Saves_allcomps,Performance_Save%_allcomps,Performance_W_allcomps,Performance_D_allcomps,Performance_L_allcomps,Performance_CS_allcomps,Performance_CS%_allcomps,Penalty Kicks_PKatt_allcomps,Penalty Kicks_PKA_allcomps,Penalty Kicks_PKsv_allcomps,Penalty Kicks_PKm_allcomps,Penalty Kicks_Save%_allcomps
Simon Banza,Congo DR,"FW,MF",,29-302,1.89,17/18,Back Problems,2017-11-19,2017-11-27,9.0,2.0,0,0.0,,0,Congo DR,23.0,Simon Banza,"FW,MF",Al Jazira Club,"Creil, France",1996-08-13,29.8268,1.ae,France,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,147,1.2333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2333333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,12.266666666666666,4.0,148.0,0.0,2.0,42.0,12.0,1.2766666666666666,2.0,0.0,0.6666666666666666,0.3833333333333333,-0.35666666666666663,,,,,,,,,,,,,,,
Simon Banza,Congo DR,"FW,MF",,29-302,1.89,18/19,Cruciate Ligament Tear,2018-07-05,2019-02-20,231.0,30.0,1,9.0,220.0,0,Congo DR,23.0,Simon Banza,"FW,MF",Al Jazira Club,"Creil, France",1996-08-13,29.8268,1.ae,France,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,147,1.2333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2333333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,12.266666666666666,4.0,148.0,0.0,2.0,42.0,12.0,1.2766666666666666,2.0,0.0,0.6666666666666666,0.3833333333333333,-0.35666666666666663,,,,,,,,,,,,,,,
Simon Banza,Congo DR,"FW,MF",,29-302,1.89,21/22,Corona Virus,2022-01-21,2022-01-30,10.0,1.0,2,240.0,1066.0,0,Congo DR,23.0,Simon Banza,"FW,MF",Al Jazira Club,"Creil, France",1996-08-13,29.8268,1.ae,France,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,147,1.2333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2333333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,12.266666666666666,4.0,148.0,0.0,2.0,42.0,12.0,1.2766666666666666,2.0,0.0,0.6666666666666666,0.3833333333333333,-0.35666666666666663,,,,,,,,,,,,,,,
Simon Banza,Congo DR,"FW,MF",,29-302,1.89,24/25,Knee Problems,2024-07-31,2024-08-09,10.0,2.0,3,250.0,913.0,0,Congo DR,23.0,Simon Banza,"FW,MF",Al Jazira Club,"Creil, France",1996-08-13,29.8268,1.ae,France,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,147,1.2333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2333333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,12.266666666666666,4.0,148.0,0.0,2.0,42.0,12.0,1.2766666666666666,2.0,0.0,0.6666666666666666,0.3833333333333333,-0.35666666666666663,,,,,,,,,,,,,,,
Simon Banza,Congo DR,"FW,MF",,29-302,1.89,24/25,Thigh Problems,2025-05-14,2025-05-20,7.0,1.0,4,260.0,278.0,0,Congo DR,23.0,Simon Banza,"FW,MF",Al Jazira Club,"Creil, France",1996-08-13,29.8268,1.ae,France,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,147,1.2333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2333333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,12.266666666666666,4.0,148.0,0.0,2.0,42.0,12.0,1.2766666666666666,2.0,0.0,0.6666666666666666,0.3833333333333333,-0.35666666666666663,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,"DF,MF",,29-294,1.85,19/20,Muscle Fatigue,2020-07-04,2020-07-07,4.0,1.0,0,0.0,,0,Morocco,4.0,Sofyan Amrabat,"DF,MF",Real Betis,"Gemeente Huizen, Netherlands",1996-08-21,29.8049,1.es,Netherlands,10000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,527.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,54.53333333333334,14.0,255.0,10.0,2.0,90.0,2.0,2.5833333333333335,44.0,4.0,13.333333333333334,2.4233333333333333,1.3800000000000001,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,"DF,MF",,29-294,1.85,20/21,Bruised Back,2021-03-07,2021-03-21,15.0,1.0,1,4.0,243.0,1,Morocco,4.0,Sofyan Amrabat,"DF,MF",Real Betis,"Gemeente Huizen, Netherlands",1996-08-21,29.8049,1.es,Netherlands,10000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,527.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,54.53333333333334,14.0,255.0,10.0,2.0,90.0,2.0,2.5833333333333335,44.0,4.0,13.333333333333334,2.4233333333333333,1.3800000000000001,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,"DF,MF",,29-294,1.85,21/22,Pubalgia,2021-07-14,2021-08-23,41.0,2.0,2,19.0,115.0,0,Morocco,4.0,Sofyan Amrabat,"DF,MF",Real Betis,"Gemeente Huizen, Netherlands",1996-08-21,29.8049,1.es,Netherlands,10000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,527.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,54.53333333333334,14.0,255.0,10.0,2.0,90.0,2.0,2.5833333333333335,44.0,4.0,13.333333333333334,2.4233333333333333,1.3800000000000001,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,"DF,MF",,29-294,1.85,21/22,Influenza,2022-03-17,2022-03-21,5.0,1.0,3,60.0,206.0,0,Morocco,4.0,Sofyan Amrabat,"DF,MF",Real Betis,"Gemeente Huizen, Netherlands",1996-08-21,29.8049,1.es,Netherlands,10000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,527.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,54.53333333333334,14.0,255.0,10.0,2.0,90.0,2.0,2.5833333333333335,44.0,4.0,13.333333333333334,2.4233333333333333,1.3800000000000001,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,"DF,MF",,29-294,1.85,22/23,Back Problems,2022-11-01,2022-11-05,5.0,1.0,4,65.0,225.0,1,Morocco,4.0,Sofyan Amrabat,"DF,MF",Real Betis,"Gemeente Huizen, Netherlands",1996-08-21,29.8049,1.es,Netherlands,10000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,527.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,54.53333333333334,14.0,255.0,10.0,2.0,90.0,2.0,2.5833333333333335,44.0,4.0,13.333333333333334,2.4233333333333333,1.3800000000000001,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,"DF,MF",,29-294,1.85,22/23,Lumbago,2023-04-16,2023-04-21,6.0,2.0,5,70.0,162.0,1,Morocco,4.0,Sofyan Amrabat,"DF,MF",Real Betis,"Gemeente Huizen, Netherlands",1996-08-21,29.8049,1.es,Netherlands,10000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,527.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,54.53333333333334,14.0,255.0,10.0,2.0,90.0,2.0,2.5833333333333335,44.0,4.0,13.333333333333334,2.4233333333333333,1.3800000000000001,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,"DF,MF",,29-294,1.85,22/23,Rest,2023-05-02,2023-05-05,4.0,1.0,6,76.0,11.0,1,Morocco,4.0,Sofyan Amrabat,"DF,MF",Real Betis,"Gemeente Huizen, Netherlands",1996-08-21,29.8049,1.es,Netherlands,10000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,527.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,54.53333333333334,14.0,255.0,10.0,2.0,90.0,2.0,2.5833333333333335,44.0,4.0,13.333333333333334,2.4233333333333333,1.3800000000000001,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,"DF,MF",,29-294,1.85,22/23,Rest,2023-05-20,2023-05-22,3.0,1.0,7,80.0,15.0,1,Morocco,4.0,Sofyan Amrabat,"DF,MF",Real Betis,"Gemeente Huizen, Netherlands",1996-08-21,29.8049,1.es,Netherlands,10000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,527.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,54.53333333333334,14.0,255.0,10.0,2.0,90.0,2.0,2.5833333333333335,44.0,4.0,13.333333333333334,2.4233333333333333,1.3800000000000001,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,"DF,MF",,29-294,1.85,23/24,Unknown Injury,2023-08-21,2023-09-20,31.0,6.0,8,83.0,91.0,0,Morocco,4.0,Sofyan Amrabat,"DF,MF",Real Betis,"Gemeente Huizen, Netherlands",1996-08-21,29.8049,1.es,Netherlands,10000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,527.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,54.53333333333334,14.0,255.0,10.0,2.0,90.0,2.0,2.5833333333333335,44.0,4.0,13.333333333333334,2.4233333333333333,1.3800000000000001,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,"DF,MF",,29-294,1.85,24/25,Stomach Flu,2024-11-27,2024-11-30,4.0,1.0,9,114.0,434.0,1,Morocco,4.0,Sofyan Amrabat,"DF,MF",Real Betis,"Gemeente Huizen, Netherlands",1996-08-21,29.8049,1.es,Netherlands,10000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,527.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,54.53333333333334,14.0,255.0,10.0,2.0,90.0,2.0,2.5833333333333335,44.0,4.0,13.333333333333334,2.4233333333333333,1.3800000000000001,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,"DF,MF",,29-294,1.85,24/25,Unknown Injury,2025-04-11,2025-05-06,26.0,4.0,10,118.0,132.0,1,Morocco,4.0,Sofyan Amrabat,"DF,MF",Real Betis,"Gemeente Huizen, Netherlands",1996-08-21,29.8049,1.es,Netherlands,10000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,527.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,54.53333333333334,14.0,255.0,10.0,2.0,90.0,2.0,2.5833333333333335,44.0,4.0,13.333333333333334,2.4233333333333333,1.3800000000000001,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,"DF,MF",,29-294,1.85,25/26,Muscle Injury,2025-10-03,2025-10-07,5.0,1.0,11,144.0,150.0,1,Morocco,4.0,Sofyan Amrabat,"DF,MF",Real Betis,"Gemeente Huizen, Netherlands",1996-08-21,29.8049,1.es,Netherlands,10000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,527.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,54.53333333333334,14.0,255.0,10.0,2.0,90.0,2.0,2.5833333333333335,44.0,4.0,13.333333333333334,2.4233333333333333,1.3800000000000001,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,"DF,MF",,29-294,1.85,25/26,Leg Injury,2025-11-27,2025-12-19,23.0,12.0,12,149.0,51.0,1,Morocco,4.0,Sofyan Amrabat,"DF,MF",Real Betis,"Gemeente Huizen, Netherlands",1996-08-21,29.8049,1.es,Netherlands,10000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,527.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,54.53333333333334,14.0,255.0,10.0,2.0,90.0,2.0,2.5833333333333335,44.0,4.0,13.333333333333334,2.4233333333333333,1.3800000000000001,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,"DF,MF",,29-294,1.85,25/26,Ankle Surgery,2026-01-19,2026-03-11,52.0,10.0,13,172.0,31.0,1,Morocco,4.0,Sofyan Amrabat,"DF,MF",Real Betis,"Gemeente Huizen, Netherlands",1996-08-21,29.8049,1.es,Netherlands,10000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,527.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,54.53333333333334,14.0,255.0,10.0,2.0,90.0,2.0,2.5833333333333335,44.0,4.0,13.333333333333334,2.4233333333333333,1.3800000000000001,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,"DF,MF",,29-294,1.85,25/26,Fitness,2026-05-19,2026-05-25,7.0,1.0,14,224.0,69.0,0,Morocco,4.0,Sofyan Amrabat,"DF,MF",Real Betis,"Gemeente Huizen, Netherlands",1996-08-21,29.8049,1.es,Netherlands,10000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,527.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,54.53333333333334,14.0,255.0,10.0,2.0,90.0,2.0,2.5833333333333335,44.0,4.0,13.333333333333334,2.4233333333333333,1.3800000000000001,,,,,,,,,,,,,,,
Sondre Langås,Norway,DF,,25-129,1.9,25/26,Knee Surgery,2025-05-06,2025-10-16,164.0,17.0,0,0.0,,0,Norway,24.0,Sondre Langås,DF,Derby County,"Namsos, Norway",2001-02-02,25.3532,2.eng,Norway,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,5.2,0.0,0.0,0.0,2.0,56.0,8.0,3.0,0.0,2.0,-1.0,-3.21,-3.76,,,,,,,,,,,,,,,
Sondre Langås,Norway,DF,,25-129,1.9,25/26,Hamstring Injury,2026-01-25,2026-04-02,68.0,12.0,1,164.0,101.0,0,Norway,24.0,Sondre Langås,DF,Derby County,"Namsos, Norway",2001-02-02,25.3532,2.eng,Norway,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,5.2,0.0,0.0,0.0,2.0,56.0,8.0,3.0,0.0,2.0,-1.0,-3.21,-3.76,,,,,,,,,,,,,,,
Sontje Hansen,Curaçao,"FW,MF",,24-024,1.76,19/20,Knock,2019-11-28,2019-12-06,9.0,2.0,0,0.0,,0,Curaçao,12.0,Sontje Hansen,"FW,MF",Middlesbrough,"Gemeente Hoorn, Netherlands",2002-05-18,24.0657,2.eng,Netherlands,3500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,45.0,1.9333333333333333,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.25666666666666665,0.7833333333333333,1.0366666666666666,0.25666666666666665,1.0366666666666666,1.9333333333333333,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,24.333333333333332,6.0,144.0,2.0,2.0,90.0,4.0,2.61,24.0,0.0,8.0,5.166666666666667,4.739999999999999,,,,,,,,,,,,,,,
Sontje Hansen,Curaçao,"FW,MF",,24-024,1.76,20/21,Ankle Injury,2020-08-29,2020-10-01,34.0,5.0,1,9.0,267.0,0,Curaçao,12.0,Sontje Hansen,"FW,MF",Middlesbrough,"Gemeente Hoorn, Netherlands",2002-05-18,24.0657,2.eng,Netherlands,3500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,45.0,1.9333333333333333,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.25666666666666665,0.7833333333333333,1.0366666666666666,0.25666666666666665,1.0366666666666666,1.9333333333333333,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,24.333333333333332,6.0,144.0,2.0,2.0,90.0,4.0,2.61,24.0,0.0,8.0,5.166666666666667,4.739999999999999,,,,,,,,,,,,,,,
